Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,fraudulent
63502,1.152042366,0.394968894,-0.079022103,0.984005025,0.418149736,-0.122501773,0.39913418,-0.033727605,-0.642792822,0.161691677,1.412545336,1.213923617,0.442571715,0.663060898,0.192746421,-0.075214677,-0.457802776,-0.587982971,-0.104620525,-0.087235491,-0.254618118,-0.773790045,0.042614449,-0.334330791,0.452939312,-0.618301523,0.007745826,0.008116589,24.98,0
40820,-1.317146737,1.684282832,0.363319422,-0.131682077,0.442548037,0.741663448,0.203101289,0.483155745,-0.07855081,1.121623537,0.42493798,0.461946825,0.529683914,0.183116825,1.016310607,0.068853002,-0.503127873,0.191110664,1.316156433,0.576277674,-0.275644901,-0.461620301,-0.046418278,-1.353521185,-0.410861328,0.237597064,0.271972666,0.09988268,5.85,0
80258,1.18758538,0.08972813,0.115032726,0.6571343,0.386478366,0.863494718,-0.253770134,0.195164933,-0.062218101,0.084280241,0.424102977,0.989440067,1.148878187,0.147914614,0.719098037,0.557567823,-1.072175514,0.565058404,-0.126147425,-0.006535414,0.182820562,0.597443899,-0.308693383,-1.302326911,0.72848094,-0.145971682,0.049595086,0.0055839,25.81,0
30311,-1.509080537,-0.203173026,0.321063435,-1.941018699,1.833949554,3.612005157,-0.85038644,1.630503294,0.457822725,-1.197430535,-0.9727081,0.263709139,-0.18856373,-0.23440664,-0.823755187,0.53380018,-0.467306764,-0.043284386,0.128159068,0.301069868,-0.141131896,-0.673080009,-0.0156607,1.058088831,0.103338467,0.809591473,0.135297045,0.000187883,53.54,0
44192,0.868988902,-0.388741861,1.698710401,1.555436048,-1.312553484,0.168337692,-0.743493058,0.204762253,0.777415503,-0.217469952,0.087117661,1.01274904,0.864092126,-0.515007377,0.924223566,0.032459154,-0.098017108,-0.246307476,-1.219351318,0.082518754,0.340799605,1.011781715,-0.0905881,0.667420224,0.265842096,-0.220363493,0.091294044,0.064058626,106.26,0
47204,-0.528327748,1.035869199,0.832008884,1.361092511,0.344449172,0.079403049,0.302381399,0.190962499,-0.675744112,0.112614334,-0.672715616,-0.141023089,0.314352131,0.42775861,1.927742466,-0.768328189,0.319741719,-0.072531949,1.233323695,0.045086986,0.108797755,0.465563199,-0.105954079,-0.437821812,0.018840511,-0.094045672,-0.291180949,-0.255135079,6.12,0
161321,-0.200886015,0.958274616,0.191899619,-0.627466142,0.417056319,-1.101045236,0.965457992,-0.264317415,0.126816157,-0.181786481,-0.998778702,0.016205047,-0.164438133,0.075342821,-0.362343518,-0.092389418,-0.433418743,-0.720477424,-0.052102004,-0.079713249,-0.231439499,-0.599595087,0.086530057,-0.038054952,-0.50809847,0.117152883,-0.030208463,0.099694556,0.89,0
155746,-0.980333084,1.479257106,2.063936572,4.663009516,-0.645378542,0.942676255,0.664471686,0.497285036,-2.317839785,0.721874761,-0.787587087,0.210761185,1.146182714,0.094100833,0.153164694,-0.255293091,0.657843114,-0.521088297,1.337256533,0.493309904,-0.220747154,-0.908481568,0.379434535,0.292837805,-0.076347713,0.037316278,-0.056402098,0.054887178,163.02,0
62046,-2.058440968,0.147123397,1.137501508,0.246704017,0.377585022,0.951815892,-0.277605476,-0.029587861,1.199195,0.651315407,-1.76223225,-0.327306793,0.275010427,-0.937505606,0.85292715,-0.124689749,-0.284975156,-0.10202776,1.107494163,-0.712821514,-0.195809845,0.248021186,0.055122651,-1.242099313,-0.625570839,0.415121087,-1.062121383,-0.483695034,11.35,0
72630,1.404043692,-0.289201505,-0.163309091,-0.779694838,-0.510848991,-1.056301556,-0.080884891,-0.303423079,-1.519949382,0.833819773,1.588690745,0.448894768,0.745743214,0.170036878,-0.354981031,0.890843408,0.115327239,-1.191718019,0.92065242,0.124610846,0.250811989,0.653396322,-0.186396373,0.404275882,0.786971839,-0.105200618,-0.028327477,-0.006419018,15,0
159664,-0.436464915,0.208809155,0.14604667,-0.662760697,1.939249328,-0.779870768,1.362710521,-0.789358946,0.091760052,0.01885657,1.36417662,0.501808103,0.158772466,-1.482405912,-0.976496889,0.170455084,-0.219895031,0.154442611,0.115883933,-0.009001628,-0.301442708,-0.277915296,0.289222739,0.680278209,-1.228740029,-0.142516039,-0.56288013,-0.328936708,0.1,0
148306,2.084183702,-1.186190636,-1.072651529,-0.862445575,-0.862116697,-0.626641224,-0.727313439,-0.157746901,0.135366174,0.74774154,-1.558138712,-1.175450063,-0.629057712,-0.189481104,0.183481818,1.253991698,0.019191969,-1.045138568,0.817213552,0.0728278,0.19077476,0.414078456,0.035620341,-0.652296785,-0.107037039,-0.14329046,-0.024908064,-0.04778703,86,0
35524,-2.096691501,-1.48038439,0.853367958,-1.313015843,0.291729725,-1.684295047,-0.898270187,0.565020335,-1.451497489,0.174320248,0.954304925,-0.07987919,-0.244574973,0.379766229,-0.603104129,1.602727152,-0.058030819,-0.645012638,0.155074763,0.670911391,0.495034617,0.516756533,0.015074193,0.332064643,-0.210839974,-0.446137398,0.249396084,-0.143557227,58.6,0
60511,-0.79871903,0.270809321,1.934289368,1.201030231,0.546553483,-0.664800449,0.026051517,0.113289529,-0.559381661,-0.217158833,0.097335493,0.409679639,0.503744709,0.171310636,1.427093926,-0.382413032,0.05786725,-0.524348196,-0.099533579,0.189720976,0.052905282,-0.014301382,0.263638225,0.375444878,-0.720894704,-0.606344929,0.188078523,0.193764383,15,0
152643,-1.255729251,2.005077171,-1.463786873,-0.621902077,0.28022673,-0.890334772,0.289145338,0.647250882,0.029360372,-0.467705815,-0.891574802,0.588481697,0.918420869,-0.756876794,-0.341559666,0.512860273,0.58590071,-0.246540673,-0.252727709,0.050970768,-0.290749166,-0.860702992,0.216549373,0.485460545,-0.25111156,0.105809756,-0.068002761,0.064899044,9.72,0
75156,1.220423407,0.41297728,-0.019060896,1.044924896,-0.060296982,-1.000886453,0.410269129,-0.185928424,-0.457629071,0.232716047,1.412438067,0.639257085,-0.749854405,0.897090123,0.035214154,-0.050744604,-0.453537892,0.135208783,-0.035839319,-0.192010091,0.06048551,0.16566379,-0.124495716,0.539419707,0.774430371,-0.324354183,-0.015458771,0.001397698,1,0
72150,-1.21105867,0.458815073,0.109257609,-4.017393005,0.176810877,-0.021204805,0.139413982,0.677132853,2.016578019,-2.239538934,-0.517470301,0.605487879,-1.647647899,0.402962394,-0.879409666,-0.559926826,-0.465845501,0.472544204,0.29791855,-0.365243508,0.072243628,0.316814113,-0.410537345,-1.352552068,0.450645183,-0.94249343,-0.001924453,0.097781199,3.49,0
147038,-0.934224858,1.428542871,-0.223808338,-0.340900651,-0.876794272,-1.676170739,0.231586263,0.714619355,0.002011549,-0.519264134,-0.647770881,-0.131206275,-1.727303228,1.070168717,-0.295184746,-0.101264376,0.39223929,-0.855281865,-0.518417335,-0.274739428,-0.163412309,-0.567994268,0.333883455,0.812756452,-0.578561777,0.104114811,0.102125482,0.033005045,17.99,0
96703,2.240668676,-0.50352253,-1.726636619,-1.117387021,0.390667833,-0.213927877,-0.332994077,-0.278419846,0.248510498,0.620469853,1.592742075,-2.20922776,2.657199753,1.575835801,-1.141903244,1.179689429,0.38456516,-0.900098462,0.984737436,0.036666934,-0.088468611,-0.091770797,0.145356558,-0.155892544,0.015585385,-0.355849762,-0.077060289,-0.07768055,17.99,0
38432,-0.396115018,1.059878691,1.159327922,-0.186689703,0.462930708,0.006966923,0.543013274,0.215033451,-0.685224103,-0.394517557,1.470829581,0.76070368,0.397864104,-0.289745957,0.432978719,0.366479279,-0.101877665,-0.026401128,-0.037940158,0.118286702,-0.204055811,-0.495441226,-0.048680211,-0.350224417,-0.209828358,0.103450172,0.261014819,0.081796362,0.99,0
136315,2.035166946,0.26887226,-1.730083026,0.539525688,0.279059362,-1.434792377,0.334155941,-0.422684477,0.452111377,-0.551314961,-0.118497449,0.530104235,0.863653093,-0.999540914,0.86045858,0.13696009,0.483129789,0.349985761,-0.52797143,-0.139836498,0.209971962,0.817896757,-0.031826843,-0.061489558,0.265416313,-0.101940465,0.006507152,-0.026338301,10.23,0
32005,-2.284339762,0.692205078,0.558380154,-0.328930928,0.445355103,5.138470543,-1.875863286,1.058668852,0.392159487,1.461141294,-1.527197263,0.168932233,0.067373116,-1.061907107,-1.16866525,-2.174090583,0.702105397,1.72012478,0.877780708,0.038676957,0.09912787,-1.001293812,-0.153387781,0.983327386,0.693056375,-0.035926911,0.784042075,0.434204443,50,0
150633,-0.466211842,1.606537956,-0.526076925,0.894312649,0.759848752,-1.126979653,1.254457025,-0.048045047,-1.23753803,-0.205458418,-0.97299946,-0.090819242,-0.057360668,1.090512007,0.39165364,-0.826536319,0.103240637,-0.179360388,0.551839788,-0.20120001,0.299164501,0.788549802,-0.249545824,0.001984907,-0.026531498,-0.395261056,-0.073570189,0.112010649,14.33,0
126871,1.938541848,0.084252082,-1.993230039,1.104914206,0.677847305,-0.90801161,0.715259413,-0.309968807,-0.266633081,0.537344607,0.552690184,0.310773118,-0.998226645,1.176906764,-0.347882007,-0.132739643,-0.701235305,0.20634832,-0.053940683,-0.218053926,0.179653161,0.445060419,-0.096468491,-0.416369986,0.423669086,-0.481143188,-0.048755886,-0.070010054,57.8,0
59983,0.989826254,-0.031215472,0.454915983,1.532809497,-0.379127099,-0.336982011,0.182797479,-0.059118998,0.252060246,-0.16323833,-0.235938615,0.665751528,-0.126310453,0.093604741,-0.113111564,-0.809965777,0.381575769,-1.07417985,-0.515897105,-0.037447786,-0.032164941,-0.034051031,-0.091648665,0.426341013,0.592482972,-0.341557141,0.025745527,0.033150291,87.1,0
1346,-0.471002923,1.065758083,0.949690415,0.762868334,0.94848615,1.184517975,0.67907927,0.141541302,-0.08733863,0.592583627,-0.069274378,0.177661176,-0.285336763,-0.098453464,-0.311651432,-0.718461592,-0.213142206,0.243644155,1.501842247,0.352094364,-0.163400481,0.119456819,-0.36793981,-1.339902588,0.07564407,-0.178609376,0.371798482,0.012873096,9.78,0
142244,1.994469818,-0.456971363,-0.602928246,0.121811428,-0.211343441,0.414714259,-0.766266616,0.184621158,0.870713911,0.1883368,0.460890012,1.023907285,0.575274658,-0.102233272,-0.076914781,0.645574843,-0.953686518,0.638002426,0.038361006,-0.121079546,0.272032009,0.952219589,0.08921792,0.29832471,-0.16743032,0.620827156,-0.027050154,-0.056776002,5.99,0
42080,-1.657159328,1.502435778,0.176370089,0.15939892,-0.443220152,-0.862543418,-0.035855779,0.483983697,-0.506882435,-0.195515552,-0.035467957,1.023002975,1.203224623,0.440140554,0.753554446,-0.192845521,0.237468015,-0.840119691,-0.577075637,-0.493859664,0.302260446,0.56822547,0.277218836,0.454257906,-0.316610021,0.230898276,-1.041366131,0.006929468,1.5,0
136557,-0.164961771,0.108650528,0.048298107,-1.83963039,0.891618634,-0.346200242,0.532235852,-0.140497652,-1.763655238,0.351933749,-0.329649003,0.116050716,0.925965104,0.215890117,-0.678201295,-1.013036181,-0.992645633,2.001590847,-0.440739864,-0.398153364,-0.043972333,0.320744102,-0.322222096,-1.049669933,-0.213736659,0.756316787,0.097241755,0.146859861,9,0
44050,1.035982818,-0.073900399,1.527253473,1.196605534,-1.031863027,-0.005443614,-0.690549785,0.140491442,0.51467726,-0.151528647,0.215535351,0.951240915,1.232112979,-0.32296498,1.693847764,0.328301148,-0.429723631,-0.080044248,-1.288534975,-0.014685506,0.333598615,1.041258593,-0.041465889,0.439514687,0.277193638,-0.251695871,0.094809642,0.05127874,39.99,0
61252,-2.486867462,-1.964049848,2.11018288,0.421687984,0.207300228,-0.562067075,-1.395386689,-0.474059135,0.803556156,-0.329965153,-0.768738734,-1.281280129,-2.487775988,0.203846371,1.847993863,-0.152230143,0.687873588,-0.042353546,0.97665893,-0.490456113,0.743753309,-0.011480048,-0.282821577,0.181391123,-0.205017376,1.747087644,0.430339703,-0.101269357,210.19,0
154137,1.850045378,0.499821705,-0.960807527,3.537711403,0.969475147,0.721741654,0.264011713,0.066537308,-1.305052208,1.535280896,0.268731004,0.834730126,0.68548933,0.259351799,-1.812785961,0.864195288,-1.021752094,-0.366438693,-0.909833917,-0.145089173,-0.179766998,-0.569260722,0.246028744,0.245189454,-0.113083,-0.294977799,-0.046182978,-0.046702046,37.82,0
169720,2.084624918,-1.128521211,-0.984147592,-2.36907387,-1.475111349,-2.135765246,-0.295338096,-0.541513746,1.002869573,-0.492691736,0.152636194,1.417123015,0.985973863,0.048310554,0.82502078,-2.964281302,0.451972544,0.933476575,-0.070270347,-0.519067045,-0.179414162,0.22944407,0.196579421,0.947511457,0.03479424,-0.839634961,0.068954159,-0.027801287,46.48,0
94021,-0.789198486,2.212728823,0.078991779,0.284512973,2.059809815,-0.920894207,3.434035184,-2.4591167,3.141537714,4.196482276,0.943958987,-3.396129129,1.575129402,-0.255140133,-0.11828935,-1.8612925,-0.472773635,-0.207484198,0.179053998,1.648534314,-0.594631497,0.938185841,-0.527817106,-0.168068782,-0.156680298,-0.635869629,-0.150136882,-1.24914776,36,0
38083,-0.4721547,1.014963264,1.674186637,-0.101077935,-0.098506764,-0.681510747,0.628675414,0.053870066,-0.704511072,-0.151724289,1.521104333,0.827707504,0.140041288,0.305531192,0.107568134,0.324904242,-0.58291256,0.048861356,0.224423865,0.1194649,-0.159314596,-0.42589225,-0.008181755,0.522433636,-0.243034016,0.040287219,0.262703506,0.113482105,4.49,0
143388,-0.825399361,0.510393332,1.960341502,3.167141934,1.405989193,2.428017814,-0.480140433,0.942446743,-1.333298115,0.938000699,0.024863464,-0.698901492,-1.427353568,0.267526096,-0.013324611,0.2875182,-0.107838858,-0.113792985,-1.197342995,-0.076396554,0.347893653,0.950859857,-0.168304566,-1.679575452,-0.411156438,0.335525671,0.180330205,0.131823916,3.03,0
93175,2.164358712,-0.397892977,-1.671316406,-0.408184941,-0.271224999,-1.475494637,-0.241187915,-0.460174489,0.835737998,-0.080046455,0.573033122,-3.434100515,1.106389044,0.290537443,-0.821601152,0.957465173,2.164915293,-1.080984478,0.363949129,-0.060438985,-0.179066208,-0.279538423,0.179671982,-0.182947308,-0.075733498,-0.314369019,-0.056149841,-0.040609881,32.98,0
79264,1.246407202,-0.388801948,0.899248881,-0.71956747,-1.259955509,-0.83862516,-0.610264727,-0.001709318,1.905522464,-1.063511482,-0.532754922,0.445711085,-0.596955302,-0.038122957,1.333104986,-0.416570254,-0.112928067,0.255750902,0.55957807,-0.161376398,-0.018703721,0.168862548,-0.028943093,0.394305197,0.481327863,-0.684740283,0.090015262,0.034105852,1,0
32427,1.305320985,-0.623554835,0.170666511,-0.882615013,-0.655004845,-0.165465614,-0.597714053,0.076360382,-1.040171256,0.76427801,1.337015297,-0.201241144,-0.434160819,0.244606569,0.364108967,1.128931186,0.204536006,-1.33289429,0.650403051,0.075052234,0.071786578,0.015875933,0.000528192,-0.31378397,0.313875585,-0.319911456,0.002904647,0.00311686,36.2,0
75518,1.147910544,-0.657163958,1.399857782,0.741847822,-1.551213064,0.090663015,-1.052525199,0.225086237,-0.457407167,0.827250009,0.797967747,0.763677398,-0.079393055,-0.243177521,-0.692867533,-1.230202018,-0.166038564,1.743724064,-0.820853343,-0.498111545,-0.346618537,-0.444214418,0.071960043,0.494730148,0.220422809,-0.423857243,0.086208592,0.039401488,37.85,0
39262,1.561454443,-1.111632902,-1.301970245,-2.532075624,1.152118531,3.074277385,-1.225193434,0.691995236,-2.204930834,1.481588674,-0.100491339,-0.934787577,0.447711838,-0.000156178,0.680785383,-0.106403943,0.059602349,-0.140326162,0.392756025,-0.184644782,-0.69212858,-1.867353253,0.245732468,0.910882167,0.24340983,-0.627591142,0.018163961,0.019959277,25,0
67322,-1.941384927,0.228956563,1.01940562,1.538535092,1.599445252,-0.21488414,0.013772116,0.693743967,-1.500981178,-0.116663891,-0.56405684,-0.22349119,-0.980155461,0.763918833,-1.501460727,0.920753918,-0.842012361,0.559302138,-0.464000247,0.067976596,0.119442722,-0.294954303,-0.521759328,-0.725987472,0.811951887,0.05407346,-0.115384661,-0.221768643,1.52,0
41403,0.67463689,-1.050619608,0.445923862,0.221200795,-0.733063865,0.582740989,-0.32487963,0.301599416,0.427643983,-0.251697775,1.543938836,0.919207441,-0.560192661,0.266610089,0.361946918,-0.209372952,0.214485437,-0.745290512,-0.384586593,0.308310099,0.170076668,0.111470739,-0.144444249,-0.211976048,-0.0150304,1.033146683,-0.075261948,0.030418555,236.82,0
39900,1.117941814,-0.211322467,0.493142959,0.599652576,-0.534992211,-0.154104462,-0.203997481,0.082559609,0.377521641,-0.061098095,0.68043906,0.813052025,-0.528727663,0.160973451,-0.74738788,0.142212382,-0.331444346,-0.077383293,0.65760022,-0.028009144,-0.250514546,-0.717930259,-0.007015086,0.009264021,0.294775998,0.286512892,-0.039473985,0.008888096,52.98,0
42473,1.3142487,-0.93322592,-0.261098828,-0.969678308,-0.16403026,0.982520875,-0.762154473,0.259775368,-0.477699651,0.605908571,-0.323119911,-0.464158384,-0.390165334,-0.21840362,-0.71286632,1.05006003,0.108293459,-1.072376925,1.50790422,0.157407311,-0.047657207,-0.203254705,-0.254032283,-1.702853476,0.607507654,-0.15471566,0.011298095,-0.008001629,67.55,0
71348,-2.54875882,1.688750546,0.118264267,-1.4375892,-1.228664659,-1.029161255,-0.438168535,1.057918864,0.824519183,0.763712511,0.755781108,0.062593183,-1.794103026,0.723813857,0.050808638,1.094283892,-0.561966376,0.334368344,-0.595753336,0.186444012,-0.170654211,-0.424380254,0.206134264,0.307073836,-0.034616379,0.733861598,0.406349315,0.085238215,0.77,0
144416,0.081639119,0.619585034,-1.592527299,-1.516643169,3.044798702,3.289021486,0.4431546,0.814792982,-0.16141021,-0.269059861,-0.183897406,-0.086440745,-0.251045502,0.64125384,0.886214602,-0.510166018,-0.55523345,0.052950429,-0.087578016,0.066975635,0.370831146,1.207109143,-0.075940205,0.738219609,-0.753428929,-0.199295895,0.526399284,0.316052973,9.99,0
75903,-1.372329173,0.991611427,1.749648563,-1.395456696,0.061538762,-1.081660036,0.84540947,-0.357939249,0.360899131,0.146127677,-0.103481608,0.521070509,1.201736925,-0.689544058,0.507590752,0.419134709,-0.857089238,-0.57260256,-0.707109295,0.374879044,-0.212114331,-0.194187539,-0.194677465,0.46598431,0.012885511,0.729225816,0.154340609,0.109559806,21.91,0
130025,2.02825323,-0.418232225,-0.444951492,0.092843356,-0.506302433,-0.185728832,-0.663655407,-0.00262716,1.428215465,-0.230132144,-0.980403428,0.701415763,0.733932963,-0.357308804,0.49149844,0.127308187,-0.556001386,0.119693432,-0.070437218,-0.153650911,0.167476241,0.749733133,0.157748327,0.72050605,-0.112548308,0.095321687,0.016437688,-0.036181297,0,0
45711,0.098932847,-2.672447358,-0.088193374,0.084381422,-1.822804591,-0.513907487,0.265938412,-0.324197675,-0.511577087,0.154727211,-0.504791185,-0.087648088,0.547045628,-0.438166663,-0.375234288,0.742404682,0.644560108,-1.69146996,0.725911469,1.426062405,0.319514632,-0.495148688,-0.559875021,0.441590251,0.208574695,-0.404796017,-0.10226506,0.134079455,675,0
97424,-0.130782952,0.277953823,1.713015439,-0.638978383,-0.141947538,0.81921544,-0.666584317,-0.611718004,1.941083071,-1.236912774,-0.722424174,-2.928522253,1.365738017,1.195376242,0.033076677,0.994843138,-0.156411745,0.646973309,-0.497246806,-0.155727578,0.504537228,-0.874764269,-0.398597974,-0.011609942,1.325065626,0.692435415,-0.002945582,0.135366393,39,0
158751,-2.111915634,0.970787574,2.628418365,0.313140888,-1.554788946,1.137001949,-0.980586945,0.534892461,1.221853931,1.972092577,-1.935758865,0.581044773,1.294977169,-2.140849528,-1.364476493,-2.339843722,0.456446384,1.620251468,0.080332148,0.515905415,-0.494069059,0.226258132,-0.311670295,-0.10425112,0.863825332,-0.115769032,1.09150379,0.610443551,10,0
38340,1.203565266,-0.237864702,-0.099647939,0.296894192,0.34706814,1.129129649,-0.347406304,0.337809531,0.501685082,-0.07186254,-0.409607093,0.278400403,-0.609488668,0.167600736,-0.370836283,0.262742688,-0.557557628,-0.012329022,0.799986804,-0.075738323,-0.325107082,-0.863487658,-0.134590089,-1.701343868,0.428047723,0.299411355,-0.01536486,-0.010726865,34.74,0
140665,1.86702281,-1.550719601,-0.743797796,-1.970019862,-1.487440712,-1.154020255,-0.568077966,-0.325536823,0.876932712,-0.249659276,-0.59613426,1.146155681,1.484527953,-0.292061475,0.929090941,-1.924585026,-0.087017384,0.99256666,-0.033885123,-0.211045325,-0.480368801,-1.004298702,0.30313011,0.025320819,-0.548951053,-0.581527537,0.029742537,-0.003638583,164.16,0
163271,-0.561235781,1.572991877,0.842884397,2.506877895,1.859602932,0.45825238,1.176877653,-0.071203142,-1.998254157,0.712951641,-1.625864701,0.081543389,1.531996915,-0.197232475,-1.377370134,0.836248174,-1.114544524,-0.640507751,-1.186978038,-0.121986476,-0.20096567,-0.640175069,-0.105964721,0.200337596,-0.323141143,-0.40920236,0.019009616,0.162664432,5.08,0
33491,-2.450994323,1.925376121,0.121834501,-0.354094398,-0.114521937,1.97880028,-1.013150907,0.965051145,0.561746699,0.422014032,0.981979724,0.928929058,-1.29685798,0.597217246,-0.160180299,-1.263153529,1.361137618,-1.559999854,-0.950683559,0.013550495,0.84750745,0.372285649,0.166516935,-1.354722941,-0.204629206,0.527396421,0.620505523,0.295101802,1,0
142629,-0.038505327,0.764303306,-0.517801491,-0.685427537,1.526380609,0.645075349,0.640599665,0.380761433,0.042723965,-0.953949611,-0.105479822,-0.183259469,-0.685811681,-0.797644076,0.651049057,-0.58008728,1.296311046,-1.582077813,-1.376008267,-0.104319546,-0.255130477,-0.524701326,0.211013716,-0.467987059,-0.671707571,0.212105709,0.268835585,0.073066223,4.49,0
168155,1.767649662,0.123145761,-0.295932475,4.177736475,-0.060565173,0.157979456,0.019983481,0.044996111,-0.11280272,1.21287375,-1.91282482,-0.324510221,-1.255025897,-0.122237363,-2.486445568,0.148354684,-0.072567676,-0.992829491,-0.845185209,-0.284741461,-0.345112707,-0.887737311,0.268951509,-0.029239697,-0.188885681,-0.265474421,-0.026095966,-0.036349197,61.41,0
4484,0.931007082,-0.460798192,1.851987371,1.612187949,-1.46872078,0.363228207,-1.14288428,0.321839165,2.445943822,-0.4457858,1.69386417,-1.857925007,0.511641851,1.21936966,-1.134968716,0.377326379,0.326010489,1.197175736,-0.390523169,-0.093231789,0.120306112,0.628993583,-0.137743717,0.482529371,0.327430659,-0.262225612,0.048033771,0.038210622,80.14,0
135356,-1.796674889,0.649647092,-0.47535917,-1.853240146,3.119206414,3.850248195,0.635055612,-0.348503845,-0.093751617,-0.072206395,-0.092585686,-0.168435101,-0.476397086,-0.034382543,0.068715493,-0.452338501,-0.367056566,-0.89823233,0.187242263,-0.538264931,0.409101185,-0.991560652,0.077281476,0.709081926,0.667003713,0.367348872,-0.702389148,-0.18465708,39.64,0
117846,0.075200779,0.613053979,-0.185893165,-0.931369682,0.784722941,-0.244245719,0.716290424,0.14563935,0.133631418,-0.168498042,-0.603056911,-0.803806493,-2.281099301,0.720892363,-0.761841222,0.530282768,-0.915066511,0.39294764,0.629409502,-0.148133278,-0.307916439,-0.854228279,-0.050087547,-1.170447259,-0.456623245,0.195908353,0.226621408,0.071113787,1.78,0
142620,1.924516127,-0.513369403,-0.183306203,0.446391945,-0.887512487,-0.369645752,-0.753663456,0.122177259,1.326444727,0.027181868,0.656137117,0.773376989,-0.798986974,0.166034525,-0.144369648,0.279853894,-0.667482671,0.760207088,0.025781908,-0.265785448,0.242545811,0.881968518,0.128034283,0.080571282,-0.167170464,-0.235736635,0.032749392,-0.047216057,9.99,0
9605,-0.750114874,0.754842234,1.39790979,-1.179259516,0.529618334,-0.43404368,0.981621758,-0.087383595,0.406649553,-1.223871825,2.454405741,-1.611948424,1.875645269,1.805895636,-1.047362503,0.062415838,0.25795274,-0.273048747,-0.776565984,-0.029172629,-0.043697876,-0.012749779,-0.134904853,0.026024719,0.060300327,0.85348939,-0.078634361,0.054724119,48.01,0
135683,1.841376208,-0.431732407,-1.824174886,0.577513521,0.053097722,-1.27986277,0.624322438,-0.403157406,0.757652091,-0.091909077,-1.109804871,-0.172528335,-1.340103535,0.745854396,-0.118812916,-0.777956783,0.016651103,-0.537235584,0.157458576,-0.107232718,0.056760936,0.0907669,-0.060567407,-0.082405778,0.272697717,-0.222085112,-0.063241844,-0.049485971,124.36,0
138175,0.365299048,0.274397294,-2.90771834,-1.001455283,4.179566344,2.735179973,1.424879199,-0.081810309,-0.203824188,0.616876059,-0.079255942,-0.262546261,-0.470349783,0.632597125,0.329311974,-1.725546055,-0.220957731,-0.397263526,0.85430925,-0.144477474,0.416144211,1.835353348,0.156315808,0.789653443,-1.188859249,-0.105914193,-0.147943151,-0.178271119,7,0
67644,1.364902495,-1.3033488,0.053266197,-1.352289652,0.557221621,4.382083851,-2.132541188,1.218421428,0.574002988,0.320345227,-0.929143878,-0.251541598,0.001105201,-1.258699712,-1.187965879,0.883964227,0.390571492,-0.922848417,1.361082483,0.157127646,0.086810749,0.461751908,-0.127692718,1.074731126,0.640309245,-0.030481002,0.088631428,0.020657041,4.8,0
78651,-0.747746211,0.321414145,2.761016017,1.027612327,0.068222794,0.232320887,-0.101544355,0.140397496,-0.371372373,0.121608525,0.912987475,0.046660651,-0.299489968,-0.012020872,1.241890687,0.41678881,-0.742642325,1.303844317,0.896696665,0.302928387,0.192474392,0.56386025,-0.26810336,-0.017594109,0.123369723,-0.190425543,-0.057990464,-0.13100469,19.95,0
156800,-4.719944628,3.92089859,-2.11540066,-1.210885131,-0.675824303,-0.09556058,-0.805471505,1.331874689,0.796399843,1.176794784,0.373459759,0.761555774,0.016704648,-0.751926932,-0.437263227,0.899799662,0.762271602,0.823406482,-0.049193812,0.013659414,0.260980101,-0.379800667,-0.126102816,0.111930088,0.929321128,0.414739576,-2.316344141,0.014062549,5.48,0
163855,1.951741475,-0.456495236,-0.416511633,0.331387054,-0.721427883,-0.73266382,-0.421069336,-0.094135003,1.085672261,-0.00361718,-0.959093104,0.173003308,-0.205042749,0.013236612,0.56664026,0.473176991,-0.52867223,-0.409335865,0.011344349,-0.143391525,-0.256740604,-0.724905329,0.39987003,-0.130177068,-0.65187349,0.23734321,-0.047965018,-0.040066454,40.75,0
172761,-0.066135763,0.996296389,-0.91856439,-0.923241614,1.256521639,0.047445526,0.705819508,0.232329982,0.213157247,-0.31204764,-0.059208406,-0.64669263,-1.67971645,-0.591046209,-0.61508869,0.805255069,-0.077790265,0.69643225,0.324821705,0.065680203,-0.397210441,-1.038099395,0.00212035,-0.512741023,-0.349721242,0.168692871,0.316673794,0.120065406,3.57,0
168627,-3.341722829,-0.732999954,0.363989082,-1.187260684,-0.238746784,1.138051317,-0.851672288,1.418053858,-0.898737695,-0.59783726,-0.946906623,-0.128724403,-0.449344866,0.599104181,1.248139175,-1.829870743,0.947200501,-0.008906354,-1.8350506,-1.448826753,-0.611655807,-0.953524633,0.604359721,-0.363697166,0.190340281,-0.493298281,-0.494993946,-0.56163599,83.81,0
45060,-1.067680767,-0.306130796,2.931838377,-0.135793298,-1.57101434,-0.364553436,-0.273209318,-0.026865407,-1.23261328,0.34967919,-0.051836833,0.122660859,1.442106887,-0.64204733,1.590312013,-1.194832821,-0.012743503,1.731133492,-0.629690722,-0.293153688,-0.054466455,0.460982693,0.262143676,0.954766096,-0.039769566,0.680134173,0.051343973,0.049165427,94.99,0
57641,1.18405564,-0.395825045,0.860560758,0.548905952,-0.926732169,-0.055186788,-0.611944389,-0.013773967,-0.952890936,0.744431432,-0.262152355,0.543074547,1.496300328,-0.22013251,1.203976939,-1.38630553,-0.140973389,0.963296791,-1.765542225,-0.404701766,-0.179072957,-0.011478627,-0.005587986,0.074071668,0.33751238,-0.278069416,0.085242953,0.04392818,50,0
